,date,open,high,low,close,volume,symbol
0,2024-12-30 00:00:00-05:00,71.55145694538987,72.28951761949286,70.69371651498967,71.9005355834961,588300,BYD
1,2024-12-31 00:00:00-05:00,72.07009469408118,72.47901321094268,71.60132868963866,72.34935760498047,785300,BYD
2,2025-01-02 00:00:00-05:00,72.63859191884237,72.90787896376999,71.25224568935401,71.64122009277344,781600,BYD
3,2025-01-03 00:00:00-05:00,72.80814698407683,73.05748995320037,71.07272204959311,72.72835540771484,756900,BYD
4,2025-01-06 00:00:00-05:00,74.63333862090634,74.63333862090634,73.03754515585184,73.2868881225586,867600,BYD
5,2025-01-07 00:00:00-05:00,73.32677775384919,73.92520697327697,71.76090419627954,72.16983032226562,742000,BYD
6,2025-01-08 00:00:00-05:00,71.64121841154966,72.20972003469403,71.19239653474537,71.68111419677734,803500,BYD
7,2025-01-10 00:00:00-05:00,70.92311604530491,71.18243486855938,69.81603263337111,70.89319610595703,1021300,BYD
8,2025-01-13 00:00:00-05:00,70.41444939859767,71.68111587893738,70.37455361243373,71.64122009277344,1264800,BYD
9,2025-01-14 00:00:00-05:00,72.00027647603095,72.79816939252541,71.79082930010078,72.49896240234375,1108500,BYD
10,2025-01-15 00:00:00-05:00,74.1147010001665,74.21444427433912,72.64856313821348,73.37664794921875,952700,BYD
11,2025-01-16 00:00:00-05:00,73.14725086450906,74.09475872696751,73.1273067747918,73.87533569335938,710700,BYD
12,2025-01-17 00:00:00-05:00,73.89527575613681,76.04960257669585,73.855387578876,74.69317626953125,1002900,BYD
13,2025-01-21 00:00:00-05:00,74.84278724480514,76.2989492853654,74.84278724480514,75.95984649658203,850200,BYD
14,2025-01-22 00:00:00-05:00,75.88005394497293,76.49841963642332,75.37139215898671,75.44120788574219,1061700,BYD
15,2025-01-23 00:00:00-05:00,75.13202160563807,75.92991450217896,74.8727027998243,75.25170135498047,613700,BYD
16,2025-01-24 00:00:00-05:00,74.8128637715519,75.82020385018171,74.75301628686046,75.23175811767578,626300,BYD
17,2025-01-27 00:00:00-05:00,74.85276306522853,75.93989476815233,74.85276306522853,75.87007904052734,776600,BYD
18,2025-01-28 00:00:00-05:00,75.61076126713303,77.08687502652434,75.61076126713303,76.92729187011719,841900,BYD
19,2025-01-29 00:00:00-05:00,76.94724263024175,77.30629711843207,76.0795263488912,76.49842071533203,902000,BYD
20,2025-01-30 00:00:00-05:00,77.14670914120333,78.37347983405354,76.96718190833118,77.60549926757812,916300,BYD
21,2025-01-31 00:00:00-05:00,77.59553415957289,77.96455687973265,76.08950051244115,76.44855499267578,1087300,BYD
22,2025-02-03 00:00:00-05:00,74.87270233962563,76.81757434791714,74.70315095620394,76.61810302734375,1049800,BYD
23,2025-02-04 00:00:00-05:00,76.67794540622677,76.8275527062151,75.98976400122989,76.46849822998047,728300,BYD
24,2025-02-05 00:00:00-05:00,76.83752851045433,76.83752851045433,75.83018080775479,76.28897094726562,884400,BYD
25,2025-02-06 00:00:00-05:00,76.38870297821373,78.42334237581882,76.32886310483632,78.3635025024414,1897100,BYD
26,2025-02-07 00:00:00-05:00,79.78975199034123,80.28843794028087,76.17926297341455,77.01705932617188,1853700,BYD
27,2025-02-10 00:00:00-05:00,77.17663073924057,78.20393013293648,76.92728777762709,77.47584533691406,1249200,BYD
28,2025-02-11 00:00:00-05:00,76.84750633882888,77.97453382300125,76.39868442756679,77.50576782226562,1279600,BYD
29,2025-02-12 00:00:00-05:00,77.34618871334051,78.47321614556499,76.43857669258577,76.7776870727539,1174400,BYD
30,2025-02-13 00:00:00-05:00,77.29632072031961,77.93463811493993,76.36876456730202,77.86482238769531,898400,BYD
31,2025-02-14 00:00:00-05:00,78.18397695133075,78.77243028643191,77.7950025473415,78.3236083984375,951800,BYD
32,2025-02-18 00:00:00-05:00,78.30366621776133,79.64014084672824,78.13410721984935,79.18135070800781,654400,BYD
33,2025-02-19 00:00:00-05:00,78.65274318718933,79.80969055408173,78.04434576164186,79.31100463867188,631400,BYD
34,2025-02-20 00:00:00-05:00,78.82229876738457,79.60024761933418,78.47322012988712,79.21127319335938,640400,BYD
35,2025-02-21 00:00:00-05:00,79.71993618609292,79.71993618609292,76.39868593640335,76.65800476074219,711700,BYD
36,2025-02-24 00:00:00-05:00,76.33884258368037,77.22650292459056,75.95984401869576,76.28897094726562,791800,BYD
37,2025-02-25 00:00:00-05:00,76.45852969319245,77.11679115750358,75.07217582073923,75.2118148803711,842200,BYD
38,2025-02-26 00:00:00-05:00,75.88004892474169,76.80760500989359,75.5110186166815,75.74041748046875,680800,BYD
39,2025-02-27 00:00:00-05:00,75.9498688575158,76.68792190521057,75.09212844694748,75.64067840576172,589800,BYD
40,2025-02-28 00:00:00-05:00,75.67060353665826,76.48844813348109,74.88267887726236,76.05957794189453,1284700,BYD
41,2025-03-03 00:00:00-05:00,76.66797658756934,77.06691923873501,73.55617368681115,74.13465118408203,819900,BYD
42,2025-03-04 00:00:00-05:00,73.266932701441,73.55617144124639,71.05276605208756,72.1099853515625,951700,BYD
43,2025-03-05 00:00:00-05:00,72.26956451533536,73.49633525893367,71.98032576100172,73.10736083984375,778600,BYD
44,2025-03-06 00:00:00-05:00,72.24961835376828,73.59606881271618,71.3220622403876,71.62126922607422,899500,BYD
45,2025-03-07 00:00:00-05:00,71.11261431633957,71.35198142422874,67.18296688255518,68.8386001586914,1826900,BYD
46,2025-03-10 00:00:00-04:00,68.10054551824193,68.39976010299729,65.36774890755862,66.16564178466797,1319500,BYD
47,2025-03-11 00:00:00-04:00,65.91630568230393,67.72155400835943,65.27798827056021,66.63441467285156,1434500,BYD
48,2025-03-12 00:00:00-04:00,68.19031837903242,68.79871583640062,66.55462909968487,67.03336334228516,1182100,BYD
49,2025-03-13 00:00:00-04:00,67.20291273459593,67.46223154706469,65.28796060254207,65.81656646728516,848000,BYD
50,2025-03-14 00:00:00-04:00,66.44491702313015,68.46958071100964,66.44491702313015,68.30999755859375,1272400,BYD
51,2025-03-17 00:00:00-04:00,68.29000091552734,69.97000122070312,68.29000091552734,69.4000015258789,1316100,BYD
52,2025-03-18 00:00:00-04:00,69.36000061035156,70.75,67.77999877929688,67.81999969482422,899200,BYD
53,2025-03-19 00:00:00-04:00,68.12999725341797,69.5,68.02999877929688,69.20999908447266,1068200,BYD
54,2025-03-20 00:00:00-04:00,68.02999877929688,68.98999786376953,67.62000274658203,67.73999786376953,1011900,BYD
55,2025-03-21 00:00:00-04:00,66.80000305175781,68.12000274658203,66.51000213623047,67.95999908447266,1488500,BYD
56,2025-03-24 00:00:00-04:00,69.2699966430664,69.44999694824219,68.5,69.18000030517578,757500,BYD
57,2025-03-25 00:00:00-04:00,69.5,69.7699966430664,67.80999755859375,68.30000305175781,558500,BYD
58,2025-03-26 00:00:00-04:00,68.37000274658203,68.9800033569336,67.87000274658203,68.36000061035156,726200,BYD
59,2025-03-27 00:00:00-04:00,68.08000183105469,68.5,67.36000061035156,67.75,624300,BYD
